case_submitter_id	sample_submitter_id	rna_expression_file_id	ascat_cnv_file_id	caveman_vcf_file_id	pindel_vcf_file_id
C3L-00358	C3L-00358-01	fabb9150-82e8-42c4-888b-56f6978a97fe	68b54546-f660-4047-86c8-ee398ede5776	3d2b22fb-36eb-4673-b51c-0344aab65677	3ab6fd46-3b8e-49c3-9d7e-03a645eaed11
C3L-00277	C3L-00277-03	53c3da4f-8fea-43a2-ba79-f66d093e8cad	bcd4ba10-c2bc-42f0-a0c9-26150b03876f	3ac94028-08ae-4595-8f1a-ea6b632ba0d3	e1de747c-4256-4768-9ccd-29b7e70280bd
C3L-01861	C3L-01861-03	32d8a136-2ed4-41fc-b65c-df9b09162280	c4bffa6a-bad9-4198-8321-38ceda6b3c00	3b27eadc-4a4c-40c3-a441-ec09a13a0251	e32e96ca-a60e-4fd1-9877-1e3614680fd9
C3L-00605	C3L-00605-01	cb73ae7e-c7d8-437f-9bf2-50d121619b82	3b98cc9c-c4a6-4a14-84b6-a65c8586f33d	6c33fb60-52f0-4f74-8df3-63fd89808071	99bdd388-ef1e-4c1d-b8e2-fe993a33e08b
C3L-01598	C3L-01598-02	1aea7569-20a6-4538-a68f-fa3538f781d0	d155adb9-9274-4572-8406-b7319b61f7b9	3b9b09e1-f8ed-4222-a9c6-a4fb3c99fcbf	79e0ac6d-74e3-43c0-a75b-c7912b75499c
C3N-01200	C3N-01200-05	b96247db-6f2a-4d26-9ac4-142e1c079e0e	3bb8d742-d106-49df-9ea8-5efadde5a25a	79aedca0-fd14-43e9-b53f-e3e189a138ba	9ba146da-7120-4df9-90f4-df831a6bc223
C3L-02365	C3L-02365-01	1f96573a-6a07-4a78-b846-4907724c8fc0	591f4655-e90d-413f-bb4f-111a88073e5d	d79cc1b4-9a17-4250-b4c2-a233af9373ee	3c7cc613-a345-4c10-9541-ea0143fdac3e
C3L-00947	C3L-00947-01	e1da8816-62c4-4eeb-9916-3e75e4828cfe	3c95cf7c-73d6-4d30-a72a-bab78183cdc3	eb03801d-0a8d-497d-9198-a867e841ad16	d7c5d2f5-2016-4636-96af-2c431cb986a2
C3N-03180	C3N-03180-02	89f6f301-c34b-4520-afe6-51d3e78c3e93	93ba2bd7-7bd4-45ea-850d-832d0a533046	57282efa-bdec-4a59-bfed-481c400d0506	3cc07388-78de-4c0d-95f6-4bf55d81b861
C3L-02348	C3L-02348-02	50ab8fbe-e572-40c5-86d3-d0134b2c074a	3cc786de-eaa3-49f1-b8d8-e2a743cab9d3	87a16cf4-a877-4e26-b4ba-9707ffe43bea	a143d52c-3338-4a93-9e7e-2acf2472ad43
C3L-01302	C3L-01302-03	d5041c8b-e53b-4cd9-a199-958e412eb9a3	3d0919de-58f6-4723-8e32-74789adc88cc	4c72776d-c86e-4d55-aa6a-612799d3f2b1	cad920eb-f5d0-4617-aa63-b179ff2c4aba
C3L-00904	C3L-00904-01	343d36b9-64db-4092-aed2-c8b3dad8c2a6	3d3a7a73-5484-492a-8434-62f605a73c47	d1b85ebf-fd2b-414e-ac05-87a6971238c9	7881082d-856a-4d56-b50c-bf29acc2c3f8
C3N-03008	C3N-03008-01	2b6ab4b2-454c-4f59-a7da-7019e4012204	71034e22-27ac-44ec-b3cb-b8d620d9a781	3d6ec503-4499-4e65-81ef-bac302513489	66eed004-348f-4460-b0ba-8fd2d6dd3851
C3N-00335	C3N-00335-05	2074b504-f6a7-40cd-aaf1-0b4fe254edec	d430df3b-6241-4c32-b4ed-6aaebfd883c7	3da2367f-a7a6-464d-9faa-59fe1a2e4b62	bdde3eaf-328e-4330-ac10-57b04839fafb
C3N-02283	C3N-02283-02	28a8fbb6-dd5a-4aa6-983a-20c33f2d8ed6	404ce58a-1597-44bf-9a5e-9d4797b3e0fe	3e0cc07d-cf35-4c49-bdb2-9d8e5f80b738	6981a89a-c12a-43fc-90c3-6cc633a082a8
C3N-01369	C3N-01369-01	fcecdb7d-9868-4849-b30b-e054265506e0	d596ac8e-1f73-466c-8f1f-36345d287ddb	3e1dde78-61f4-4fcc-b7c8-23d67a8fb14c	f07d28a6-a61b-4656-a52f-a9f054e3470f
C3N-04275	C3N-04275-04	2537565e-664f-4c59-8263-c6cf6268d554	3e2083a1-65b1-4596-b834-e2b46e31ab6a	df329822-1d3b-45ce-bd8e-848f6b651053	ed7908a7-314f-4a21-bf38-0460911e581c
C3L-00418	C3L-00418-01	faf2fb0c-0452-4bbe-9993-69a054947997	d24c5938-fa40-416b-a44e-6c751b367581	fc3bf8c7-301c-4766-bccb-8b833d19b36b	3e31cce2-ee31-4265-98dd-261f8af8d1fc
C3L-01603	C3L-01603-03	8763ffdf-989a-4bef-b1b1-4914ad768e0f	4e99ae94-a444-4c56-96ec-0800a36b3469	eb32120e-1cfb-4404-9b81-a485e45ebfc0	3e59afc8-4800-449f-bff3-a9da3ca235ff
C3N-02256	C3N-02256-01	fe3b8411-ede6-4f46-a134-f265195c3cd0	48dd575e-986c-46d0-a61c-f3926949fe61	5d85fb56-2b88-4b5f-9ed5-453540044848	3e6024ec-16ee-4070-a9bb-408e37bc84fa
C3N-00169	C3N-00169-03	f5c5e4f8-c470-4220-b7e5-e86fd731e26c	3e7e88d4-e3b1-4a21-98c9-daa21cd56323	d8c9b721-09d2-47ba-9e9a-75cb66486027	f65f7bbd-0c42-443f-9343-6bb4a27b4d88
C3N-00177	C3N-00177-02	69dcb6ce-7102-44c8-9d39-0f6d444ca7ba	3ee7d453-4c29-4b78-86a9-286c98582eac	f6a5c240-7cca-4797-abec-d4fc667c175e	809d2576-64c4-4be2-8ce1-a78bd6a562d4
C3L-01603	C3L-01603-02	205851ba-0054-40e0-9131-0d1e80ee245b	ea46b60d-d11d-4389-bfea-cf7aced77d9e	e5a777ed-3659-4454-93a8-3577d9484258	3f17d1d1-7aa7-42f4-a6b7-af8cac6bcc07
C3N-03888	C3N-03888-02	f09537ce-c35f-4d88-adf6-877ebe1c1dc9	3f199ae8-a375-48b6-a4d0-ebc622ee6357	98a420a8-f3c6-497c-8617-3b017a9f47c1	ae863d16-aa17-48ab-9151-39bc16ddb608
C3L-00918	C3L-00918-01	eaafcca3-8ac6-46c6-b81c-800081930835	b671ac79-04a1-42a1-b9cf-fbc9f2167e66	3f1b1dbf-2606-434d-a4a5-a45f087156b3	cd08efd0-d3d2-4a15-ad48-c42773ff95d0
C3L-01887	C3L-01887-01	849a5e37-7da5-4d58-9790-9868792456b0	3f2d4859-0e38-4095-acad-4e1c93fd2b80	aa7ed896-4372-4ca1-ba07-0751a7f920b4	b8014f78-224a-4035-bbcf-4b0b0a471d45
C3L-00412	C3L-00412-01	4f693c4f-7981-46a6-9201-0b031ce5769c	db5e2764-8d4a-43fd-ac86-9e6b455853d2	c7d26ac8-ea36-4b96-bc83-6dac894bda36	3f494ca6-9848-44b4-9528-b096450153f2
C3L-02219	C3L-02219-01	11f764d3-db26-4569-acf4-87fe91bfe1ce	8644b0ee-07f3-4963-8e9d-310546f4f9f0	fe319b81-4ca4-45b3-8e77-06fe3493312e	3f5f746b-36a8-4723-b926-35ec675d625b
C3N-01192	C3N-01192-05	e0a69a83-c3ee-430c-9769-816d68d8b746	cbd83f55-7aba-4a77-8600-128426707e3d	ce27e5ee-b118-4dd4-a302-0179bace6a25	3f7a870a-b77a-437a-b64a-0c2b99078b4e
C3L-02130	C3L-02130-01	edfe5ec4-3623-41ae-8dec-d6c8d62f7590	80d05676-ebc1-4d98-9623-dffcf3ab7d4c	3fa895da-6a0d-4406-8478-923dd2da4e96	89d4b4fc-1b61-4328-92db-22e2e2de4922
C3N-00150	C3N-00150-03	930fcf08-bf60-463a-b582-692278e609ee	3fc7aa52-c982-42d7-8f43-c3976b69a323	8c77fe3e-fd1f-4d7c-b1ee-9147e87335be	f612d3c6-294e-41e1-a745-18a6df11b2dc
C3L-01311	C3L-01311-01	bfbbf133-5f61-4c42-9b82-a5d40be0928e	af3204a0-129b-4c4b-a5dc-f327bca5ac0e	3fd4b38e-74bd-407b-bd2a-b20f3c313c59	7f7578af-4f41-4a73-a559-2373c049e4a9
C3L-00583	C3L-00583-03	1cb74b70-1e62-48e4-b516-a0783a529c6b	ed8f9e35-079d-4429-9ca7-ab3f09c9e9bf	f243f835-3b97-48f9-92e8-a19dce2a3c10	3fdc78af-3182-4f0a-8f36-fff168a58481
C3N-00492	C3N-00492-04	539dcb18-31d3-496a-9da5-41a65f434d75	fc1d1e99-442f-4354-b586-d383223c9b4d	e688c03a-edc3-485c-aded-aa29b90441a8	3fe53712-3c93-4b51-92b1-6b6b0c329a13
C3N-00302	C3N-00302-02	a7f435b5-865e-47ff-ad96-0dd5abb3c757	3ffe031b-8751-4aee-94a1-2d84dc35413d	8a44d324-ab16-4016-9286-7e59e9944048	6c7dc018-29a7-413f-a91b-f4a202736129
C3N-00154	C3N-00154-04	872bad3a-5f4a-48fb-9310-ffbc7927972a	4004d9b4-49e8-4b49-a113-d966b6ad5ff3	4686c126-a5c7-4bc1-ba76-23fd9c769a94	ed1bc587-f40f-43ed-9d94-e52ca3cd511c
C3N-01524	C3N-01524-01	8edd2ab4-377e-4d07-879b-b6bac439a29d	8af9a3c2-8b49-4282-b0a7-fd270e82e453	40075094-9b18-4c52-a7cf-6d04835696b4	8dc39c29-dd73-4cf0-bb35-97c26a06888a
C3N-03473	C3N-03473-01	dbdddffa-f5c8-4ca1-959e-656a96ed5760	9cd31731-8299-4449-b1ce-5fa29595de4d	400efa9f-c8be-4b9a-94c6-cf3808d83c0b	81406908-a57b-4533-8ea9-cec9d95f0912
C3L-04849	C3L-04849-02	52c18535-6854-4f89-a5b7-ad766cebfb29	85ecfadd-648f-4e5c-8244-e9d8337b0c23	401bfa7c-cb87-406e-a3c0-e04ba4bbcca9	c438c76c-c4df-44ab-bc17-854a62054b52
C3L-02170	C3L-02170-03	0b7990e5-9649-48bc-9d89-d1aa19084ee2	ed749337-d1be-4e83-9522-351be32b9957	885604c6-b845-4ef9-884e-45d074a2b3a5	40505588-fda6-4ddd-8adb-166bc58d667a
C3N-03430	C3N-03430-02	b6fc52e5-faca-421e-a94c-c2a928e2575f	64d542a8-207b-404f-b324-272ecd08113d	4054ddff-9b2e-4a99-a34c-ae04d1a7d648	68e1a23d-623c-40b9-a3e1-983a89c0cc7e
C3L-01304	C3L-01304-01	c70dca91-04e7-4f2a-8304-134700ee1cd1	f11db6c8-41fc-47b8-8e9c-7278f02b1437	406dbd82-9b98-4e65-a6c3-573f89be57b8	c514667a-d164-4623-973d-9c9523f48bfc
C3L-00093	C3L-00093-01	3c4db535-fa15-467d-93b5-af35b952f867	a9196d53-1e40-4f61-baa6-8fedb82bec46	40d9f9fd-8180-4328-9dd5-7c1ec923d971	d7f0c5bb-55b6-4411-971a-4e19f81973a3
C3N-02714	C3N-02714-02	328918b0-56c1-4b44-bd04-53dc5013f246	40e3f41b-a7f8-4935-996c-fc01e4300f20	bc932aa2-f69e-4900-8430-3588b2c94b40	d47b7d5d-e479-4fbf-aca1-52043ce949a7
C3L-03743	C3L-03743-01	b91a63e0-e7f5-4d90-ac50-6d8d67dc1a74	40e9a6a3-0e80-40c5-b4ec-23f81bb9a408	643eb186-1d67-4c75-b14d-20e18fec1248	e53397f5-c24b-440f-a373-08bf745a9916
C3L-04071	C3L-04071-01	854d3e91-a19b-4dd4-96a6-996011666d09	40fc9b50-261d-41fa-8a12-bea07efc30e1	b46dd6d5-3f07-49bb-9556-22f05a2524c5	c7baadac-3870-4d99-98ee-3cb2d700aa32
C3N-00203	C3N-00203-03	98d0455d-27b5-4167-aa6b-07c95ae08fe9	43a237e9-7aa3-4f83-83ab-79b62a16ba9b	410aea1a-3f1c-402f-8b79-db5829ce064a	fa779cc4-23a6-4e6c-87a6-d555cafb2b66
C3N-00866	C3N-00866-01	5ed50972-1e1c-4c46-89d5-9c6ac8ca587f	8dc90825-8133-4d6d-b93d-1e2b9b5a2c6a	413f9aae-0033-4b1c-98d1-bf12320ba3e6	8effb150-662a-4f5f-82f8-ee3a0555e941
C3L-01031	C3L-01031-01	830686dc-7464-4938-b9b5-0eab68f9243b	85c9da04-c2ff-4703-bc85-f442395a61ec	41551d6b-6f5f-4b78-b576-87397fddd522	69dcb6ae-627b-4dd6-8ffc-457a7a09c829
C3L-03260	C3L-03260-01	703c7bff-5ff0-4579-beb3-ac652fd00d0d	417164d6-c813-4571-a2a2-3cd2356ecca4	d390a4ed-c15f-41f3-87ce-b156414141e6	666baac1-04a8-4fa1-83f9-9e4bff2b242b
C3N-00573	C3N-00573-04	e52e8cc8-c04e-40ff-b712-65cfd613c999	41796868-bf81-403d-b47e-bbea55c04341	4222feb3-5d28-4287-b778-1227ce1463f8	ef4bf116-b58b-4a42-9443-6c791d268c31
C3N-03889	C3N-03889-02	96cf2779-c23b-4ff0-b655-540722354a92	41fd8fcc-6cb5-45b8-8f2d-9aa5c96c47ac	f49391cd-dcf4-4d06-a4be-2f3fca10f0d3	8141f49b-8175-46aa-b224-240d98eba648
C3L-01124	C3L-01124-01	79ee02ca-18d9-40ee-8fb1-3b80fcf34035	a9b4821e-aa46-47d7-a906-a6e621e3be30	e636645c-4867-423e-abaa-77a841b03505	4267f7a9-9710-486c-888f-2af9d92315e5
C3N-00580	C3N-00580-03	af120bf7-ea0a-4b04-a1ee-e9355b80262d	f56c288f-e18a-4886-bcc9-8802e8d78029	428f1ee7-4553-471a-9d7e-5cffbd916b44	a08781e4-a4a4-4eed-b9bc-195171116480
C3N-02713	C3N-02713-03	0a0755f1-fa52-4c84-96bc-5867013db780	c61cbcd7-1c8c-4029-8604-23e5d1e51ca5	99c751ec-0a28-4d9c-a6bf-cb96491d0cc2	42abca5e-3663-4a04-b786-1ed083140d3b
C3L-03378	C3L-03378-04	5eb39a98-5bae-46bc-bd00-dabe6cdf165b	76ed3581-c104-4fc3-b786-f1960cf9405a	9ca251aa-08e1-4e0d-acce-01c9eb837f11	42e0936d-8ca5-4018-a6ce-93335c51c75e
C3N-00312	C3N-00312-03	97d0eefd-44be-4d58-892a-74e361a09eb4	b4e34e42-a0e7-4a28-8d3b-bcf9ee4d5f0d	e58311fc-1d11-4d39-b83e-1ca1670fb309	4300df4c-5ae0-4baa-bc31-f32d64266403
C3N-04162	C3N-04162-03	d03a700e-3959-4bf4-ad4a-2a14e14312e5	4a226de2-5c2a-4ac3-ba84-08f09f89d7cf	430480f1-44bd-45fb-b5f6-ad7434f300f6	9bc427ab-d84f-4f9a-85ed-01a9ed23a7ee
C3N-01946	C3N-01946-01	910baa78-f397-4251-86c3-be925f4dc26e	92834a19-ced7-488b-9686-339ab8ee7f47	43078422-cd44-4350-b812-025b2ce48626	a9e3c9f9-f24a-4b04-9d72-86d0b302d2dc
C3L-00103	C3L-00103-01	a546437c-4839-4853-93c6-f0f106f1cb93	43116e91-5c10-4cc6-9f0f-5df514278e77	a7a71ceb-73df-4963-ab73-3b9241ac861b	8b1fc2cf-a4f7-404d-89a6-fb383888ebb4
C3N-00517	C3N-00517-01	7e9ab022-e03a-47a0-a237-ccbba62a196d	4343ab71-db8c-4956-840c-0b28a65e8c91	c77663ba-d343-4bce-9eca-513b9bdd3c40	b465017b-3c1a-4f22-90c7-c49571cceee7
C3N-01505	C3N-01505-01	f11b78b5-f0e8-489d-9adc-97679cd72800	487f2d16-1294-466e-9402-9667f8646170	434c318f-5467-4523-9266-e6347e397c34	599513c8-ba34-4297-b4df-466ab9bfede6
C3N-02252	C3N-02252-74	5e19e9fb-6658-442f-a074-ab556962f63d	4d8dc244-d086-456a-98a9-00f7aa447eaa	b2ac80fe-855c-4252-8f3c-732e97975d47	43640294-3969-45b4-ad6f-11c11801c0e3
C3N-03012	C3N-03012-01	1f93e507-553d-40e5-974c-eb98b95be2b7	52a98feb-ee49-4872-8e80-cd9dc6670d8d	43716eef-7ac8-4423-b4f0-342ee1fa7d3b	715e4e07-08e0-4120-8e51-aa45e530afe9
C3L-04844	C3L-04844-01	a01e0813-6bb1-44dd-8c39-69e2fc8b504a	741f29f8-c602-4d00-bbd6-d3f099604504	43fca698-6312-41df-b0e9-093ff4a2ecea	5a5b6714-2c0e-456c-ae86-40d889a14a26
C3N-00320	C3N-00320-02	d157a87d-b0d8-423d-b745-7e9fbc427b3b	4405753d-68bd-4079-896c-5392965f039f	fecf328d-0eb0-4165-8393-aed1773f48ca	539d59f3-abbb-4062-bf06-6b0c74213df6
C3L-00011	C3L-00011-01	38999274-4c4d-432b-9ed8-c17fd2308bdc	4b561a58-632d-4dcd-bf2a-88d1b3a883d2	4492a23c-d9a8-4a66-b1d4-1ff526803409	933a18bb-b875-4d06-b739-c5842b766584
C3N-03666	C3N-03666-01	9d3686f8-068d-4d40-93d8-14694e5290e1	44e57456-13b8-4cbe-aa3b-f46de75d5633	aeefd4ef-3984-4ba3-be20-1fbc27df85a0	d89c95de-3427-46ca-8231-a22300978b55
C3N-01200	C3N-01200-02	ceb4dd9b-6f10-4358-8312-3b126952d3cc	b7aa5c6a-7a00-4e58-bed1-fae03487601b	44ff4f6a-1e13-4ffc-9d72-c54c6b1fbfbd	9219ac96-45f9-41cf-8cfa-1ec5b7a713da
C3L-00369	C3L-00369-01	11bb1416-a269-4efe-bb46-65e6c6335260	82df5cbc-3aed-410f-b9b1-d419877d6ecd	fca38287-9a8e-4636-9d84-4030db74f547	4560c0ed-8fd6-4004-bd36-104b79db02f9
C3N-00314	C3N-00314-03	64522fed-283b-42db-a7e6-bb435c1fd1e8	509e1d2c-59b6-4dad-a601-d67ea6f55974	456123bd-79d8-4e31-a8c9-b8a21fb94a02	da7b6b29-e2ab-4266-96ca-802800ec726b
C3L-00415	C3L-00415-03	601e1be4-db93-405e-96cf-1fd534af6ae2	45b0323f-77f5-4b0b-bbde-4c11b905e739	db5ac6bf-6791-4ecd-884f-6b9461c3b5dd	99cc7a0d-0211-4761-aa7c-8d39b06240cf
C3N-02786	C3N-02786-02	34a44761-d903-43ca-be70-34535b327052	45b14d14-fa9c-431b-8dae-7873b63516eb	561e5ee9-784d-4ab7-b1f2-07f97567a370	f73e3398-485c-477d-aef2-868e8e9d9bef
C3L-00581	C3L-00581-02	8aa7a9d8-cfc4-4ca8-9428-dab7c7abe42e	45c4bf73-8feb-4a4c-960e-de0d246ef8ed	6a604798-7431-4ca1-900d-424c4b7af110	612357dd-5168-4664-ab3d-8c0bb055273c
C3N-01944	C3N-01944-01	f560e813-cab3-4abf-af67-a2e0efc05530	45cad1bb-24b6-4a41-ad04-79d12d177291	c73210ec-d718-4442-81d7-59ac2a8b190e	94ac1c2f-1172-4d3d-8ef1-23c7e6547ded
C3N-00320	C3N-00320-03	0f9c0fdd-33ff-455b-8e55-6bd8881cdaa2	6ef9be18-4fc6-44bf-9d81-6b430da63c0f	eb804d53-ad33-40d0-946d-ee755c26691c	45ec8df2-03d7-464c-b8c2-ae4bca6d054c
C3L-00581	C3L-00581-03	5739acaf-d44e-4e16-a6de-76e120d02d23	46f27433-8188-4f73-b573-d141fe9c25e9	ace7b952-2f28-4a6a-b90b-af2b20776241	8ee382bc-1c50-4283-b446-8f41b451f598
C3N-01179	C3N-01179-01	7dd1e40d-bc90-43e3-8afc-3c8179e71a1b	472b7876-9b63-4a0e-afa0-ea4af3be3000	cda23793-d2e5-4193-9b54-f64cb363f08f	d5cae974-4e76-4acd-b38a-479437b374be
C3L-00942	C3L-00942-01	3f5b707c-eaa5-4b67-888d-33cb87ce7423	4ed71427-b4b8-49af-9fdb-400196fa4d89	4772ba0e-d1bb-49aa-8c0c-d08acc04f057	52992ae7-db11-4fc8-8f01-6fc03c8ee416
C3L-01037	C3L-01037-01	f703695e-1200-4c1b-ad92-1db6c1ac6f44	71e5842f-a0f1-48b8-9a96-97786c4b052a	47973fe4-21b0-4b7d-8dc8-daebef2a9dc8	a385012b-5d66-49dd-bc53-d63b824c69ea
C3L-03728	C3L-03728-01	1f1eef00-cf48-4bf3-b451-1e1a10cc660d	f2df368c-ad19-4f05-b4f5-87096d26ef68	5211a5c0-acfd-475c-a3e0-d4a4226fd221	47f15f62-51c3-4505-969d-1b0348f073c7
C3L-01885	C3L-01885-03	04e474d6-06df-4bee-8e24-d2b82c623047	a98fe4e9-5392-440b-97fd-f10cf6baf37d	47f7cae9-6149-47af-b5e4-fdaec0041f23	cffcf052-148a-4929-baa9-b7dd362ca61b
C3N-01758	C3N-01758-03	331592c3-0ef2-4b1e-ad9c-107f5dd92880	8e55c4c2-d04b-4e80-a165-3b3d02a20daf	eebe320f-d0a0-4bed-b676-aab72be251f7	48413701-d54a-4d01-b9e3-5f657d378446
C3L-01053	C3L-01053-01	346b8687-c747-4586-a776-28bbdef862b8	6e358ad9-3f3b-4a58-a02b-920335d36344	4881386d-e5ab-4c49-890c-2c195378e751	f993aed8-3789-4ffb-adfc-22497b4085ba
C3N-00663	C3N-00663-01	853da5b4-49df-41e9-9a98-687e7eb8c2ea	a1068a3a-72c2-42ed-a267-8dfe3a0ad410	668b683d-a45d-4c57-a70e-82712dd5f887	48ea24cb-525c-4c80-8a5c-2856c25c00df
C3L-01249	C3L-01249-01	c24391f6-bf81-43ca-a340-42e37ba71aad	712f04a3-9dd5-440c-8cd1-525fad8996da	49330db8-175d-42f4-b976-b7b4d66483ea	48fc3536-ac82-4f8d-8588-5d87ee507a57
C3N-00168	C3N-00168-01	7c1e7768-456a-424e-bfe0-9ddba6117e88	92dba7e1-38f9-4819-aab2-e46515c5d89b	8884ef83-b170-482a-9c9f-ab4ddeee7211	494b59a5-d1e8-41c9-aed4-56bb89f81799
C3N-00150	C3N-00150-01	478f46e6-c941-4a8e-a575-64aeb65af5ea	5a35115a-31c6-4b0b-81b8-02b813b93181	b32b924e-6917-4f82-9815-26c85ee7ec2a	495a1ebb-91b1-470f-85df-a55a3bd32da5
C3L-04027	C3L-04027-01	d2ce2e04-34c5-4399-ae76-983884159092	9dcc6e83-2384-438d-92ad-b91ef211af1e	499d56a1-99ae-40a2-95b0-83402cfeb12b	f3a3ea14-81a2-4f2d-b5e5-98a5991b9747
C3L-00907	C3L-00907-02	154017fa-8ca7-43b6-b417-86b9890083f0	bb2b8417-c729-466c-978a-ec89ea7e3c72	9c66da40-c404-47f7-b6e4-2c97fc7e417f	49c8ae36-5808-40fc-ae16-7327cd3371ca
C3N-00380	C3N-00380-01	86fa315e-a54f-444c-825c-fb85ba21b843	cf51c0d8-1029-4a7c-93df-c8f3b5397367	afe6340c-c4cd-4b46-8671-5d6c5df24910	4a601025-5a72-48c8-a26f-9ba012202778
C3N-00549	C3N-00549-03	4ba554d4-16f2-4454-ae7e-269a86c71b65	dc66566a-ea80-4788-a415-85e13de43f40	4a9ab9d2-68b7-4feb-9165-9896ad60b13c	67ded8ed-ca90-46e0-a517-aba7181a272d
C3N-01852	C3N-01852-04	cc9d7826-b21a-4c59-b567-ee92d159e5c5	57ee4bc7-298e-473d-aa14-f0d85900ae39	4b0ba168-a285-4300-a07b-98887cfbe731	8e411401-4646-457b-a1f5-8edcda1f09d5
C3L-00769	C3L-00769-01	7dca6c94-8a01-4281-ad38-67dd5071b9fe	94f2f02c-5fa1-41f7-aee3-0faec14124cf	4b3265d4-b065-4f45-b6db-90c01aa9065c	8d54512c-f6d3-4676-add6-d7d839068e65
C3L-01247	C3L-01247-01	f72a7926-d491-4302-84b0-5680c652a30e	d0f6447d-b6f8-406c-9d03-ba76774ee5ed	693dce00-9421-43d8-a946-da0c0a5a5819	4b448326-00e7-4639-9255-7e863cf86272
C3L-04791	C3L-04791-04	ca1abc64-6039-4107-9dc0-ab63056100eb	666da455-b66d-4761-b815-d306432bd749	7b34a2b8-c06b-48c7-9048-a681efa8ae5e	4bea986f-3830-498a-bb12-4a7d3c451e80
C3N-00560	C3N-00560-02	19c3cbe3-33ce-4a3c-ad27-6466f373f78b	4bf78e34-8a43-4a3e-928a-a946f2c443c8	98d18092-40cc-455f-9e73-54508515dcc0	e689e6c6-40e9-4b0e-af5b-9c1ee688a051
C3L-02465	C3L-02465-02	33fd00d2-a1c9-4a96-85cb-ad60f8103e56	c7fd7470-bc4d-47eb-b806-2b4c2ca55c51	4c194dbd-bdb9-4a7e-81ca-805cc3aba192	b74ed903-3d2e-445d-b304-9929d553b1f5
C3N-03076	C3N-03076-02	09d93479-0186-4de5-830d-3e2a4236ac35	d5b388a7-0fbb-4441-9d64-74f606c16a02	729f0723-4340-4967-8711-6080a88c88d7	4c30fbe6-79b5-40d4-83db-8d9af8b34627
C3N-01943	C3N-01943-02	ed03c937-35d7-415e-b91b-24aaafbc213c	e177c6b7-c365-40e4-bc5d-573fead1c970	7924d6f3-b7d4-4b91-8d3d-05226638b2b1	4d4d186b-aa21-4011-a580-5107d5161505
C3N-03425	C3N-03425-05	30bf7d30-0378-4260-8a9e-1e86bbc3e5f3	ed7de2d8-a2eb-4fbc-a8ea-fba7718f5939	4e567915-81b3-49ac-a0b3-6ad98cefe5b7	4d9b8773-8323-415e-9a97-7b79671c1de5
C3N-02434	C3N-02434-01	d07b3c07-95f0-40be-8172-b3d98507770a	4e196769-9509-4725-8c0e-5a3eacc63390	ed5def1b-f7c4-4654-82bf-42639c239392	a3ce9330-05a1-4311-8450-76a1f0a756dd
C3L-00606	C3L-00606-03	797abce7-1cd8-414f-a055-16f1ab94d2d7	8d00e667-347f-412e-8c5b-11bdc7443fb0	88c4f932-e354-48f8-bd49-30e43a049586	4ea0a31f-b56f-4bc2-9283-5a08335467e9
C3N-00573	C3N-00573-01	79fa0bb9-e900-4886-a7b8-7b609c9c060a	8ac769a4-1714-41ef-889f-4afdefba4ff9	b32e9aa4-1ea7-44e5-a40b-e4cf697f398a	4ec68110-9bb6-46c9-b929-93abb1a349c0
C3N-01522	C3N-01522-03	3e9809c3-3e48-4f7f-bc89-ff5ba1124cc3	a29b9d51-834e-4493-b294-815ed91d0d76	87ac0ed7-d1c0-4219-aeaa-e4d4fe674ec3	4ee30169-88c0-4704-9afc-f97658fb3d22
C3L-00606	C3L-00606-02	64132227-2107-4fbf-bd11-bc4561214ae4	d0c4096c-8a70-4901-bdac-7d1324660e43	93c350be-d72a-44d1-a22c-52ed64c9dc1b	4ef148f6-0f71-499f-a11f-df188f684930
C3N-01524	C3N-01524-03	aa366c5f-98b2-4a47-928a-13ab6fd3f752	f6b417cf-e79f-4cea-9f2b-2b5f4f75e1e5	e5dd5036-651d-4102-a76a-e7d3725a1b5d	4f005ec6-9ab3-48f5-9971-f54d1e3990a4
C3L-01246	C3L-01246-01	145264e2-26cf-4014-9a26-4b8c2a685f21	7030a891-409e-445f-99d8-a6482e6d4356	4f0532eb-d3be-4550-ab76-b42bcf2f4d8a	702e1348-5710-4489-b42b-e42b6be6650e
C3N-00836	C3N-00836-02	bd512749-3281-4ff6-8b41-ed6d5f4ad030	8ce540f8-0230-4c52-986f-6fba9bfd7ed6	4f1d432d-5c09-4a67-8694-a99915604fe1	ebd3de5d-fb5f-41b2-bae6-4f99609ed783
C3N-02284	C3N-02284-01	06e1708b-900a-49a2-81f4-e4443fefbf5c	4f2578c5-8fdb-44e7-85ba-2703566afa65	d218a061-bc84-4d83-b650-b6b239563487	73b60480-6d9c-421f-875b-17caf8de338d
C3L-03266	C3L-03266-01	6807181b-13e7-4f4b-a7d8-9d00f113f6bc	4f397f26-253d-46c5-9bf5-b00ae6c06db2	bd560890-416f-483d-b111-eb2b7933da8e	89c4e5ac-5c80-4083-9c8e-8b0fcaf59c87
C3N-00577	C3N-00577-03	7bc4dc9e-867a-49ad-a5ab-37cb52913ccd	4f7016eb-f936-4501-a75c-dd7558bb3f55	fa3fa3ff-20ad-4c0c-8919-abb991700935	d9a59c9d-d141-42a5-b123-86aaf816a9f9
